SKU	ProductName	Manufacturer	ProductDescription1	ProductDescription2	SubModelDescription	MainImageURL	ShippingWeight	Caliber	Velocity	Parentage	ParentSKU	MSRP	MAP	InStockDate	InStockQuantity	QBItem	WNet	SmallImageURL	Category	UPC	BuyButtonDisabled
PY-2312	AirForce Condor Bounty Hunter, Red PCP, Spin-Loc	AirForce	Includes gun, thumbhole stock<font color=red>*</font> & flash suppressor. Pyramyd Air will thread the muzzle (1/2x28 threads) to accommodate the flash suppressor (suppressor style may vary somewhat from our photo). The threaded muzzle will also accept a silencer.  <font color=red>*</font>The new Spin-Loc tank includes an adjustable buttplate. When we add the Bounty Hunter thumbhole stock, the buttplate becomes non-adjustable because we drill a hole in the buttplate to anchor the TH stock.   AirForce Airguns Condor Bounty Hunter air rifle Precharged pneumatic Single-shot Power adjustment wheel Lothar Walther barrel (1:16 twist) Removable 490cc air tank 3,000 psi (206 bar) max tank pressure Tank has pressure-release valve 11mm dovetail for optics mounting Gun is made of aircraft-grade aluminum & space-age polymers Incl. thumbhole stock & flash suppressor (all are unmounted) Gun is built in America Shipment will be delayed by 24 hours (or one business day) because our tech dept must thread the muzzle   <font color=red>NOTE:</font> The .20 cal. pellets are slightly longer than the .22 cal. pellets of the same weight. Therefore, they drag in the barrel a little more and produce lower velocities. The quoted figures (showing the .20 cal. gun shooting slower than the .22 cal. gun) are actual test figures and are correct.  <font color=red>You'll need an adapter to fill the reservoir with air. The type of adapter depends on how you plan to fill your gun. A scuba tank will require a different adapter than a hand pump or carbon fiber tank. If you use a hand pump, the type of adapter you need depends on the brand of hand pump you use.</font>  Carrying an extra filled tank when shooting in the field is a lot easier than carrying a scuba or carbon fiber tank for refills.			http://www.pyramydair.com/images/Air-Force-Condor-Red-Short_AFU10437R-BH.jpg	4.31	0.25	1100.00	model		763.25	737.25				0.00	http://www.pyramydair.com/images/Air-Force-Condor-Red-Short_AFU10437R-BH_sm.jpg	AIR RIFLES		false
PY-2386-4789	Air Arms S510 TC PCP Air Rifle	Air Arms	 Air Arms S510 TC air rifle Precharged pneumatic (PCP) Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Dual air tanks (440cc total capacity) <font color=red>Up to 180 useful shots on low power; up to 60 on high!</font> Built-in manometer (air pressure gauge) Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo poplar stock Dual raised cheekpieces Checkered pistol grip Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		Air Arms S510 TC precharged pneumatic .177 cal. air rifle	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_lg.jpg	3.88	0.177	1050.00	submodel	PY-2386	1650.00	1499.99		100	S510TC/DEUCE177	1111.79	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_sm.jpg	AIR RIFLES		false
PY-2386-4790	Air Arms S510 TC PCP Air Rifle	Air Arms	 Air Arms S510 TC air rifle Precharged pneumatic (PCP) Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Dual air tanks (440cc total capacity) <font color=red>Up to 180 useful shots on low power; up to 60 on high!</font> Built-in manometer (air pressure gauge) Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo poplar stock Dual raised cheekpieces Checkered pistol grip Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		Air Arms S510 TC precharged pneumatic .22 cal. air rifle	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_lg.jpg	3.88	0.22	920.00	submodel	PY-2386	1650.00	1499.99		100	S510TC/DEUCE22	1111.79	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_sm.jpg	AIR RIFLES		false
PY-2386-5144	Air Arms S510 TC PCP Air Rifle	Air Arms	 Air Arms S510 TC air rifle Precharged pneumatic (PCP) Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Dual air tanks (440cc total capacity) <font color=red>Up to 180 useful shots on low power; up to 60 on high!</font> Built-in manometer (air pressure gauge) Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo poplar stock Dual raised cheekpieces Checkered pistol grip Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		Air Arms S510 TC Precharged Pneumatic Air Rifle, .25 Cal	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_lg.jpg	3.88	0.25	780.00	submodel	PY-2386	1650.00	1499.99		100	S510TC/DEUCE25	1111.79	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_sm.jpg	AIR RIFLES		false
PY-2386	Air Arms S510 TC PCP Air Rifle	Air Arms	 Air Arms S510 TC air rifle Precharged pneumatic (PCP) Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Dual air tanks (440cc total capacity) <font color=red>Up to 180 useful shots on low power; up to 60 on high!</font> Built-in manometer (air pressure gauge) Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo poplar stock Dual raised cheekpieces Checkered pistol grip Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.			http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_lg.jpg	3.88	0.25	780.00	model		1650.00	1499.99				0.00	http://www.pyramydair.com/images/Air-Arms-Twice-Double-Cylinder_angle_AA-Double177_rifle_sm.jpg	AIR RIFLES		false
PY-2388-4751	Air Arms S510 Thumbhole PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Right-hand Monte Carlo walnut stock Raised cheekpiece Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated, adjustable rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		Righthand walnut thumbhole stock	http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_lg.jpg	3.63	0.22	920.00	submodel	PY-2388	1650.00	1499.99	2014-06-06	0	S510E22SX30RWH	1060.79	http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_sm.jpg	AIR RIFLES		false
PY-2388-6257	Air Arms S510 Thumbhole PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Right-hand Monte Carlo walnut stock Raised cheekpiece Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated, adjustable rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		Righthand walnut thumbhole stock	http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_lg.jpg	3.63	0.25	780.00	submodel	PY-2388	1650.00	1499.99		100	S510E25SX35RWH	1060.79	http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_sm.jpg	AIR RIFLES		false
PY-2388	Air Arms S510 Thumbhole PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Right-hand Monte Carlo walnut stock Raised cheekpiece Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated, adjustable rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.			http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_lg.jpg	3.63	0.25	780.00	model		1650.00	1499.99				0.00	http://www.pyramydair.com/images/Air-Arms-S510-Extra-Right-Walnut-Thumb_S510E22SX30RWH_rifle_sm.jpg	AIR RIFLES		false
PY-2390-4770	Air Arms S510 Xtra FAC PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC sidelever air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo stock Poplar stock stained hunter green Dual raised cheekpieces Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		S510 Xtra FAC rifle, poplar stock/hunter green stain	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_lg.jpg	3.88	0.177	1050.00	submodel	PY-2390	1350.00	1199.99		100	AS510E17SX20AGO	887.39	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_sm.jpg	AIR RIFLES		false
PY-2390-4771	Air Arms S510 Xtra FAC PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC sidelever air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo stock Poplar stock stained hunter green Dual raised cheekpieces Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		S510 Xtra FAC rifle, poplar stock/hunter green stain	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_lg.jpg	3.88	0.22	920.00	submodel	PY-2390	1350.00	1199.99	2014-05-14	0	AS510E22SX30AGO	887.39	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_sm.jpg	AIR RIFLES		false
PY-2390-4772	Air Arms S510 Xtra FAC PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC sidelever air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo stock Poplar stock stained hunter green Dual raised cheekpieces Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.		S510 Xtra FAC rifle, poplar stock/hunter green stain	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_lg.jpg	3.88	0.25	780.00	submodel	PY-2390	1350.00	1199.99		100	AS510E25SX35AGO	887.39	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_sm.jpg	AIR RIFLES		false
PY-2390	Air Arms S510 Xtra FAC PCP Air Rifle	Air Arms	 Air Arms S510 Xtra FAC sidelever air rifle Precharged pneumatic Sidelever cocking 10-shot repeater 2-stage adjustable trigger Adjustable power 11mm scope grooves (no open sights) 2900 psi fill pressure (200 bar) Built-in manometer (air pressure gauge) 231cc air tank Lothar Walther barrel Shrouded barrel for extra-quiet shooting Ambidextrous Monte Carlo stock Poplar stock stained hunter green Dual raised cheekpieces Checkered pistol grip and forearm Superbly blued Magnificent stock finish Ventilated rubber buttpad   Our specs show that this rifle has a 19.45&quot; barrel. The shroud is much longer, and the exterior length from the action to the muzzle measures 24&quot;. The barrel is only the rifled portion of the gun.			http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_lg.jpg	3.88	0.25	780.00	model		1350.00	1199.99				0.00	http://www.pyramydair.com/images/Air-Arms-Ambi-Poplar-Hunter-Green-S510-Extra_S510E17SX20AGO_rifle_sm.jpg	AIR RIFLES		false
